src,dst
84,14124
84,16542
84,17901
84,28941
85,1
85,89
85,387
85,384
85,2410
85,437
85,2492
85,681
85,2601
85,572
85,926
85,1400
85,259
86,1
86,6
86,10
86,69
86,99
86,2443
86,212
86,177
86,756
86,2069
86,511
86,967
86,1892
86,2878
86,1743
86,236
86,2879
86,1718
86,118
86,119
86,2410
86,437
86,2492
86,425
86,2954
86,2866
86,2970
86,1205
86,362
86,2971
86,2972
87,1
87,2814
87,2523
87,3068
87,3050
87,3051
87,3049
87,2026
87,3089
87,3035
87,3074
87,239
87,1733
87,2717
87,2075
87,2754
87,3067
87,1136
87,2983
87,1295
87,2819
87,2379
88,1
88,12
88,13
88,42
88,69
88,99
88,90
88,84
88,1169
88,537
88,2326
88,543
88,162
88,2459
88,3197
88,511
88,3288
88,715
88,757
88,640
88,245
88,803
88,0
88,1743
88,174
89,1
89,3
89,12
89,2397
89,119
89,85
89,69
89,156
89,436
89,433
89,2410
89,665
89,2430
89,926
89,667
89,124
89,118
89,235
89,539
89,88
89,384
89,2417
90,1
90,29
90,40
90,24
90,25
90,69
90,1743
90,537
90,420
90,2930
90,472
90,1397
90,88
90,436
90,967
90,2957
90,637
90,111
90,108
90,784
90,155
90,964
90,153
90,248
90,488
90,3343
90,3096
90,2113
90,437
90,3389
90,3005
90,273
90,3369
91,29
91,188
91,243
91,588
91,966
91,1327
91,1798
91,1968
91,2169
91,2243
91,2262
91,2469
91,2512
91,2881
91,3218
91,3698
91,3889
91,4824
91,5790
91,5800
91,8496
91,9530
91,15984
91,16927
91,20222
91,21964
91,24854
91,34020
92,3
92,15
92,147
92,198
92,259
92,452
92,528
92,732
92,806
92,985
92,1081
92,1948
92,2165
92,2197
92,2262
92,2469
92,2910
92,3217
92,3358
92,3684
92,3889
92,4765
92,4863
92,5421
92,7896
92,8280
92,8308
92,9387
92,11327
92,11434
92,12685
92,14839
92,14954
92,18640
92,20129
92,21217
92,22594
92,23837
92,24519
92,25135
92,26033
92,27457
92,27562
92,30806
92,33397
93,466
93,875
93,1295
93,1420
93,1543
93,1855
93,2241
93,2299
93,2312
93,2321
93,2475
93,2468
93,2961
93,3500
93,3667
93,3685
93,4360
93,4824
93,5429
93,5928
93,6035
93,6056
93,8812
93,9261
93,9955
93,12678
93,14492
93,15528
93,16796
93,18453
93,18501
93,19251
93,20610
93,23210
93,25995
93,26736
93,29916
93,31613
93,32935
93,33727
94,245
94,389
94,675
94,1968
94,2100
94,2238
94,2251
94,2260
94,2270
94,2267
94,2277
94,2262
94,2268
94,2253
94,2278
94,2353
94,2364
94,2336
94,2377
94,2356
94,2368
94,2401
94,2369
94,2402
94,9525
95,122
95,2600
95,1429
95,131
95,1465
95,2508
95,2683
95,2680
95,2681
95,2679
95,2651
95,233
95,2650
95,2629
95,2637
95,2417
95,2716
95,2073
95,130
95,1389
95,2943
95,2591
95,411
95,2944
95,2323
95,559
95,2950
96,42
96,316
96,740
96,962
96,1047
96,1218
96,1239
96,1242
96,1753
96,1732
96,1767
96,1762
96,1826
96,1851
96,1829
96,1794
96,1849
96,2031
96,2484
96,2558
96,2689
96,2704
96,3213
96,3330
96,3447
96,3899
96,4698
96,5256
96,5615
96,5850
96,6041
96,6151
96,13330
96,16516
96,20835
97,126
97,135
97,140
97,528
97,696
97,787
97,1118
97,1820
97,1784
97,1856
97,1887
97,1923
97,2073
97,2105
97,2180
97,2191
97,2211
97,2326
97,3101
97,3185
97,3315
97,3347
97,3363
97,3364
97,3484
97,4173
97,4531
97,5782
97,6384
97,7039
97,8587
97,14907
98,2387
98,2373
98,1535
98,2420
98,2405
98,2382
98,2416
98,2378
98,2414
98,2417
98,2384
98,2415
98,2372
98,2374
98,2404
98,2194
98,2403
98,2261
98,2418
98,2419
98,2385
98,2370
98,2468
98,2469
98,2470
99,512
99,2523
99,2499
99,402
99,474
99,2336
99,2210
99,302
100,2706
100,2856
100,2656
100,1790
100,2614
100,2682
100,2713
100,461
100,2445
100,2015
100,2534
100,265
100,462
100,2792
100,270
100,1533
100,2708
100,464
100,2840
100,2799
101,3147
101,1049
101,3124
101,3145
101,3127
101,3122
101,3137
101,3125
102,383
102,726
102,1066
102,1226
102,1239
102,1194
102,1342
102,1441
102,1550
102,1543
102,1560
102,1753
102,1792
102,1922
102,2345
102,2439
102,2434
102,864
102,2646
102,2785
102,2713
102,2812
102,3151
102,3179
102,3181
102,3164
102,3286
102,3427
102,3468
102,3643
102,3792
102,4317
102,4312
102,4455
102,4792
102,4884
102,5191
102,5456
102,5557
102,6097
102,6111
102,6131
102,6877
102,7047
102,7511
102,8522
102,11438
102,11572
102,14422
102,16516
103,1118
103,1403
103,2558
103,2546
103,2503
103,2575
103,228
103,2514
103,2559
103,2443
103,167
103,270
103,1978
103,450
103,2572
103,2512
103,1765
103,1246
103,1266
103,2525
103,2574
103,1764
103,1242
103,1303
103,2535
103,2429
103,2540
103,2536
103,2445
103,1574
103,2561
103,1329
103,149
103,2275
103,2807
104,29
104,24
104,108
104,268
104,365
104,409
104,403
104,542
104,695
104,1276
104,1291
104,2085
104,2233
104,2505
104,2874
104,2855
104,2866
104,2885
104,2931
105,65
105,74
105,30
105,108
105,1355
105,408
105,835
105,2492
105,797
105,198
105,863
105,3585
105,395
105,3572
105,1775
105,210
105,527
105,1254
105,220
105,1919
105,327
106,2605
106,2599
106,2565
106,2551
106,2581
106,2562
106,2552
106,2597
106,2608
106,2598
106,2595
106,2436
106,2603
106,109
106,2580
106,2609
106,2566
106,2604
106,2596
106,2584
106,2564
106,2577
106,2576
106,2579
106,2567
106,2582
106,2563
106,2550
106,2661
106,2662
106,2663
106,2664
106,2666
107,2758
107,2748
107,2148
107,1300
107,2757
108,2
108,29
108,6
108,24
108,7
108,63
108,104
108,90
108,2975
108,1144
108,352
108,124
108,1205
108,212
108,569
108,105
108,351
108,871
108,409
108,203
108,904
108,1406
108,1138
108,210
108,404
108,340
108,110
108,2113
108,1644
108,327
108,3346
108,967
108,427
108,2082
108,3352
108,711
108,3353
109,106
109,3408
109,2597
109,3441
109,3436
109,3442
109,2562
109,3440
109,3374
109,3421
109,3379
109,2565
109,667
109,2598
109,2567
109,2595
109,3416
109,2604
109,3388
109,3398
109,3378
109,3417
109,2564
109,2723
109,2603
109,3399
109,3407
109,2660
109,3437
109,2582
109,3376
109,3511
109,2662
110,8
110,12
110,24
110,408
110,228
110,243
110,210
110,183
110,147
110,2287
110,92
110,2004
110,238
110,681
110,227
110,361
110,175
110,1276
110,112
110,404
111,3
111,90
111,3212
111,2739
111,560
111,198
111,2786
111,315
111,2866
111,3120
111,3171
111,1048
111,1712
111,3112
111,3031
111,403
111,3283
111,156
111,659
111,3400
112,2
112,76
112,94
112,99
112,104
112,88
112,131
112,220
112,304
112,363
112,481
112,738
112,952
112,1091
112,1081
112,1125
112,1116
112,1188
112,1297
112,1327
112,1650
112,1874
112,1911
112,1918
112,1997
112,2011
112,2110
112,2175
112,2652
112,2635
112,2883
112,2948
112,3344
112,3355
112,3595
112,3745
112,4915
112,5553
112,5703
112,5700
112,6952
112,8220
112,12619
112,13925
112,14053
112,17896
112,24107
112,30641
113,2
113,116
113,119
113,2789
113,3258
113,3311
113,364
113,3308
113,3326
113,2255
113,479
113,355
113,2802
114,2
114,2279
114,151
114,3470
114,2172
114,3457
114,3483
114,2286
114,3433
114,2322
114,1407
114,416
114,3456
114,1882
114,1022
114,3471
114,3113
114,3432
114,3513
114,3291
114,397
114,3515
114,1451
115,2
115,4140
115,4142
115,4063
115,4034
115,4071
115,4028
115,4121
115,4049
115,4044
115,4037
115,4088
115,4016
115,4137
115,4029
115,4065
115,4127
115,4098
115,4120
115,4032
115,4095
115,4047
115,4139
115,4035
115,4048
115,4043
115,4050
115,4070
115,4066
115,4052
115,4122
115,3863
115,4069
115,4128
115,4046
115,4019
115,4141
115,4125
115,4045
115,4030
115,4038
115,4160
115,4161
115,4119
115,4018
115,4136
115,4017
115,4064
115,3235
115,4074
115,4062
115,4097
115,4012
115,4031
115,4067
115,3928
115,1415
115,4060
115,4126
115,3878
115,4033
115,4162
115,4159
115,4096
115,4092
115,4011
115,4129
115,4091
115,4008
115,4130
115,4075
115,4036
115,4073
115,4076
115,4072
115,4223
115,4224
115,4232
115,4233
115,4234
116,2
116,2197
116,134
116,399
116,1431
116,936
116,1902
116,1752
116,1710
116,2215
116,2834
116,2486
116,757
116,2600
116,1358
116,967
116,453
116,512
116,2737
116,2832
116,2948
116,1925
116,1631
116,1316
116,2313
116,2802
116,113
116,2430
116,2715
116,755
116,2819
116,2801
116,364
116,3094
116,409
116,3096
116,1297
116,2421
116,1672
116,1459
116,2789
116,505
116,795
116,2413
116,487
116,1524
116,732
116,138
116,2075
116,1400
116,3121
116,2910
116,510
116,2818
116,1646
116,513
116,2494
116,2187
116,1327
116,1977
116,2011
116,3148
116,2526
116,390
116,2833
116,2523
116,360
116,112
116,151
116,327
116,3160
116,309
116,1743
116,3162
116,3182
116,3183
117,2
117,2209
117,1785
117,3521
117,2450
117,3502
117,1440
117,437
117,1463
117,1691
117,3503
117,2375
117,953
117,1680
117,3520
117,2590
117,3517
117,1820
117,3344
118,2
118,10
118,86
118,119
118,1162
118,436
118,164
118,1718
118,177
118,1077
118,180
118,425
118,340
118,569
118,360
119,89
119,86
119,118
119,3258
119,124
119,2233
119,2878
119,1966
119,495
119,113
119,179
119,210
119,180
119,2410
119,988
120,3524
120,2649
120,3523
120,3121
120,3560
120,3561
120,738
120,3004
120,2717
120,1053
120,2950
120,1994
120,2180
120,1400
120,3615
120,620
121,3270
121,3015
121,3269
121,3252
121,3279
121,3012
121,3044
121,3064
121,3257
121,3255
121,3254
121,3056
121,3030
121,3271
121,3028
121,3047
121,3280
121,3010
121,3253
121,3057
121,3267
121,3268
121,3333
121,3334
122,95
122,1930
122,2680
122,2034
122,1834
122,2508
122,1860
122,2174
122,3475
122,2299
122,2679
122,3444
122,2651
122,2401
122,716
122,2417
122,3474
122,1964
122,2200
122,3485
122,3453
122,3445
122,1122
122,3443
122,3454
122,3473
122,2258
122,2822
122,713
122,2681
122,3230
122,3563
122,2861
122,2695
122,3576
122,93
122,460
122,3586
122,485
122,620
122,3078
122,2790
122,427
122,838
122,3607
122,1389
122,2173
122,436
123,3708
123,2793
123,3530
123,385
123,2146
123,3647
123,3309
123,3226
123,2498
123,368
123,3277
123,485
123,3682
123,2102
123,310
123,57
123,1605
124,24
124,86
124,119
124,108
124,170
124,901
124,856
124,2241
124,756
124,277
124,61
124,436
124,3189
124,2508
124,1892
124,264
124,2486
124,2600
124,4176
124,4177
124,4178
124,4180
124,681
124,4181
124,2601
124,2003
124,4182
124,2818
124,1400
124,4193
125,2920
125,2901
125,2907
125,2925
125,2935
125,2941
125,2940
125,2942
125,2900
125,2928
125,2924
125,2926
125,2934
125,2922
125,2923
125,2929
125,2921
125,2997
125,2999
125,3000
125,3001
125,3002
125,3003
125,3006
125,3007
126,3117
126,3108
126,2790
126,1358
126,1120
126,97
126,2812
126,1985
126,3132
126,1965
126,3139
126,3130
126,605
126,3054
126,1646
126,2765
126,1733
126,2231
126,166
126,491
126,3066
126,414
126,513
126,1866
126,474
126,3076
126,422
126,2785
126,262
126,3053
126,3131
126,3109
126,3184
126,3240
127,3
127,74
127,28
127,2475
127,3385
127,1720
127,2412
127,1874
127,3318
127,3360
127,3336
127,1269
127,476
127,1772
127,175
127,1606
127,1400
127,2313
127,2639
127,355
127,3540
127,2073
127,1777
127,3551
127,3559
127,3573
127,838
128,3
128,27
128,133
128,572
128,755
128,1119
128,1115
128,1652
128,2331
128,2490
128,2625
128,2973
128,3031
128,3059
128,3060
128,3168
128,3169
128,3170
128,3167
129,3
129,81
129,137
129,136
129,123
129,307
129,437
129,478
129,1016
129,1273
129,1327
129,1411
129,1645
129,1622
129,1656
129,1798
129,2076
129,2166
129,2146
129,2133
129,2129
129,2188
129,2216
129,2323
129,2498
129,2537
129,2625
129,2753
129,2793
129,2802
129,2864
129,2874
129,2851
129,2855
129,2948
129,3079
129,3169
129,3162
129,3238
129,3277
129,3309
129,3448
129,3415
129,3476
129,3570
129,3572
129,4155
129,5703
129,5990
129,7281
129,7553
129,7781
129,8287
129,19821
129,21772
130,3
130,131
130,2967
130,489
130,3369
130,1049
130,2180
130,3555
130,3584
130,2790
130,3578
130,417
130,3568
130,1273
130,463
130,2240
130,414
130,2611
130,3274
130,762
130,3609
130,2487
130,3315
130,3570
130,2716
130,411
131,3
131,95
131,138
131,130
131,1816
131,2755
131,2638
131,3386
131,3549
131,516
131,177
131,3567
131,112
131,3866
131,411
131,2650
131,2274
131,3609
131,762
131,398
131,3584
131,1931
131,342
132,3
132,116
132,137
132,136
132,134
132,203
132,409
132,422
132,510
132,512
132,732
132,1123
132,1125
132,1859
132,2046
132,2438
132,2507
132,2652
132,3082
132,3092
132,3083
132,3093
132,3119
132,3081
132,3134
132,3118
132,3133
132,3137
132,3138
132,3139
132,3140
132,3238
132,4133
132,5704
132,7025
132,16385
132,29887
133,3
133,71
133,128
133,218
133,370
133,1080
133,1371
133,1642
133,1652
133,1660
133,1658
133,2169
133,2331
133,2326
133,2607
133,2973
133,3031
133,3170
133,3188
133,3199
133,3189
133,3176
133,3196
133,3190
133,3187
133,3215
133,3198
133,3217
133,3235
133,3234
133,3236
133,3228
133,3261
133,3262
133,3273
133,3227
133,3259
133,3260
133,4945
134,3
134,116
134,132
134,138
134,137
134,3649
134,2421
134,1403
134,439
134,2197
134,733
134,2486
134,3608
134,3664
134,1631
134,2537
134,2652
134,2948
134,139
134,3666
134,1091
134,2218
134,510
134,3296
134,307
134,1123
134,2678
134,3597
134,2368
134,157
134,1206
134,513
134,2861
134,1882
134,1327
134,2499
134,3607
134,212
134,335
134,512
134,757
134,2507
134,732
134,3767
134,1116
135,3
135,140
135,285
135,267
135,417
135,414
135,757
135,838
135,1125
135,1259
135,1327
135,1643
135,1820
135,1883
135,1985
135,2105
135,2134
135,2159
135,2180
135,2216
135,2176
135,2771
135,2904
135,2905
135,2948
135,3080
135,3245
135,3301
135,3302
135,3315
135,3327
135,3296
135,3328
135,3340
135,3354
135,3355
135,3361
135,3347
135,3342
135,3362
135,3387
135,3338
135,3383
135,3372
135,3363
135,3380
135,3364
136,3
136,132
136,137
136,3533
136,3629
136,3549
136,690
136,3237
136,1279
136,2377
136,696
136,3650
136,2287
136,1948
136,3683
136,2486
136,3684
136,3415
136,1080
136,3685
136,715
136,795
136,3723
136,3218
136,3724
136,2874
136,3509
136,1116
136,3729
136,1273
137,3
137,81
137,2874
137,2102
137,496
137,3448
137,2151
137,129
137,134
137,516
137,3391
137,2737
137,2793
137,2112
137,3275
137,3079
137,3309
137,1877
137,3462
137,2133
137,3449
137,1291
137,478
137,3415
137,3479
137,3237
137,136
137,2146
137,2864
137,307
137,3435
137,3335
137,262
137,3525
137,1327
137,2187
137,3529
137,3530
137,3531
137,123
137,3532
137,3533
137,3534
137,3310
138,3
138,19
138,132
138,126
138,134
138,142
138,516
138,131
138,3391
138,409
138,2176
138,3237
138,2932
138,1777
138,3390
138,510
138,543
138,513
138,2537
138,91
138,2402
138,1398
138,2507
138,458
138,2867
138,3484
139,3
139,6
139,134
139,218
139,220
139,226
139,363
139,446
139,423
139,481
139,915
139,1389
139,1650
139,1888
139,2133
139,2213
139,2376
139,2507
139,2678
139,2820
139,2882
139,2954
139,3066
139,3039
139,3114
139,3139
139,3140
139,3373
139,3492
139,3555
139,3578
139,3666
139,3729
139,4508
139,5278
139,5353
139,5444
139,5539
139,5643
139,5743
139,5704
139,5892
139,6573
139,8530
139,20946
139,21422
139,24557
139,28931
140,3
140,6
140,135
140,285
140,296
140,414
140,1259
140,1643
140,2476
140,2499
140,2601
140,3080
140,3125
140,3315
140,3340
140,3354
140,3361
140,3387
140,3364
140,4173
140,4174
140,4168
141,3580
141,2464
141,2734
141,3601
141,3582
141,3600
141,3305
141,1645
141,269
141,3672
141,150
141,2266
141,358
141,3686
141,143
141,2665
141,3696
141,11
141,1668
141,2589
141,1226
141,3392
141,3710
141,3711
141,2847
141,3446
141,1506
141,2539
141,3730
141,3322
141,307
141,3321
141,3548
141,1158
141,820
141,3737
141,3746
141,1321
141,3747
141,878
141,3469
141,3754
141,3755
141,359
141,3406
141,316
141,3691
141,3289
141,3759
142,19
142,17
142,24
142,138
142,196
142,3693
142,4284
142,372
142,1014
142,1862
142,201
142,2113
142,3414
142,257
142,4285
142,310
142,204
142,4277
142,352
142,791
142,4227
142,2276
142,1497
142,385
142,396
142,158
142,511
142,573
142,2109
142,2004
142,569
142,498
142,695
142,466
142,865
142,4254
142,189
142,1734
142,202
142,236
142,1178
142,361
142,3493
142,217
142,904
142,1771
142,3558
142,988
142,211
142,793
142,795
142,491
142,238
142,445
142,493
142,248
142,340
142,769
142,4425
142,1459
142,3368
142,542
142,405
142,1094
142,242
142,3238
142,1006
142,1147
142,4443
142,1205
142,590
142,512
142,2032
142,199
142,240
142,453
142,559
143,3090
143,820
143,662
143,2841
143,3289
143,3406
143,1963
143,1566
143,2794
143,3426
143,3427
143,2168
143,3428
143,2668
143,1957
143,502
143,2816
143,2750
143,3430
143,3431
143,3446
143,1373
143,1769
143,3447
143,2237
143,3392
143,2971
143,2439
143,3429
143,3452
143,3465
143,3466
143,3467
143,2434
143,3468
143,3469
143,1790
143,3323
143,300
144,1581
144,2105
144,4409
144,7518
144,7653
144,10659
144,10789
144,10926
144,11641
144,14909
144,16415
144,18232
144,19501
144,21094
144,23260
144,24401
144,24939
144,27151
144,28247
144,30645
144,30874
144,32843
144,32874
144,33723
145,140
145,173
145,166
145,316
145,464
145,559
145,630
145,676
145,677
145,699
145,732
145,779
145,820
145,757
145,967
145,1047
145,1014
145,1176
145,1191
145,1344
145,1391
145,1342
145,1525
145,1765
145,2032
145,2275
145,2368
145,2400
145,2428
145,2427
145,2443
145,2510
145,2589
145,2561
145,2713
145,2783
145,2878
145,2816
145,2841
145,2874
145,2949
145,2931
145,3305
145,3289
145,3324
145,3331
145,3406
145,3392
145,3469
145,3447
145,3452
145,3476
145,3548
145,3571
145,3605
145,3606
145,3630
145,3634
145,3631
145,3651
145,3658
145,3657
145,3694
145,3705
145,3691
145,3720
145,3704
145,3721
145,3714
145,3757
145,3752
145,3765
145,3766
145,3756
145,3730
145,3827
145,3965
145,4588
145,4696
145,5379
145,5634
145,7048
145,10923
145,13598
145,15621
145,19593
146,2294
146,1276
146,257
146,730
146,156
146,2244
146,4188
146,317
146,4179
146,748
146,1256
146,188
146,1568
146,2358
146,1196
146,839
146,731
146,273
146,1392
146,4194
146,4216
146,726
146,4175
146,2015
146,2447
146,1322
146,1342
146,4307
146,1346
146,1227
146,3325
147,15
147,5
147,19
147,6
147,24
147,110
147,174
147,92
147,200
147,3086
147,383
147,871
147,204
147,3823
147,1342
147,361
147,3852
147,202
147,1329
147,2910
147,4101
147,340
147,225
147,1006
147,2113
148,920
148,1878
148,1261
148,1523
148,1305
148,4697
148,2358
148,4643
148,1402
148,1159
148,4544
148,1301
148,1227
148,3178
148,2613
148,2295
148,3165
148,4658
148,1216
148,3184
148,3330
148,1574
148,4798
148,2639
148,4802
148,2426
148,4813
148,1344
148,2569
148,677
148,1767
148,2561
149,103
149,77
149,2525
149,2574
149,2546
149,2514
149,4988
149,2575
149,4954
149,4974
149,2572
149,3293
149,4975
149,1303
149,2536
149,1828
149,3392
149,461
149,462
149,2750
149,1978
149,464
149,2559
149,2535
150,84
150,151
150,177
150,1182
150,1459
150,721
150,3666
150,3054
150,3463
150,1323
150,5257
150,1248
150,860
150,1348
150,1250
150,453
150,360
150,2371
150,4939
150,1418
150,1188
150,2090
150,421
150,1409
150,1452
150,3777
150,4423
150,1451
150,5310
150,3731
150,445
150,5335
150,1587
150,5336
150,1629
150,1648
150,1185
150,3091
150,5347
150,1238
150,1210
150,1697
150,1698
150,1693
150,2820
150,1721
150,1768
150,1733
150,1769
150,1685
150,1997
150,1933
150,5369
150,2011
150,2012
150,1975
150,5377
150,2802
150,3984
150,256
150,1998
150,5380
150,1091
150,310
150,5381
150,2064
150,57
150,2061
150,2045
150,5395
150,5403
150,2091
150,1219
150,1326
150,1078
150,2121
150,2122
150,5507
150,485
150,3053
150,4156
150,1723
150,2014
150,5516
150,2188
150,423
150,1212
150,3076
151,23
151,80
151,68
151,94
151,69
151,84
151,104
151,128
151,88
151,113
151,114
151,120
151,3113
151,2835
151,364
151,3505
151,3472
151,3483
151,3495
151,483
151,1481
151,3514
151,2601
151,582
151,1439
151,2556
151,3232
151,3677
151,3678
151,3475
151,93
151,3688
151,3689
151,3690
151,3702
151,841
151,446
151,3717
151,3661
151,3718
151,231
151,1219
151,3732
151,3083
151,1451
151,1437
151,3209
151,3774
151,2105
151,3775
151,1436
151,129
151,3776
151,124
151,3777
151,3781
151,3782
151,269
151,3783
151,3784
151,3794
151,3706
151,3804
151,3805
151,1837
151,3816
151,1633
151,791
151,3576
151,1629
151,3834
151,3608
151,3091
151,487
151,271
151,3849
151,3857
151,3851
151,3869
151,1731
151,3885
151,3886
151,580
151,416
151,1173
151,3895
151,515
151,1685
151,720
151,248
151,3529
151,1977
151,1678
151,3908
151,3071
151,1677
151,3913
151,3745
151,2884
151,203
151,1693
151,3493
151,3753
151,3100
151,3941
151,3942
151,539
151,490
151,486
151,3955
151,324
151,3956
151,1078
151,177
151,2483
151,438
151,3828
151,3957
151,2080
151,952
151,1414
151,3984
151,3985
151,3344
151,256
151,3986
151,1776
151,470
151,3997
151,3998
151,3240
151,3999
151,3609
151,4007
151,2176
151,1868
151,2071
151,3779
151,3473
151,4020
151,3515
151,4026
151,3076
151,1049
151,4053
151,3363
151,2975
151,4054
151,2832
151,1205
151,3607
151,2363
151,1930
151,192
151,1710
151,4102
151,3432
151,1720
151,4103
151,2820
151,3615
151,2220
151,2351
151,738
151,220
151,4131
151,96
151,4132
151,1174
151,4147
151,3101
151,2196
151,4148
151,4150
151,516
151,405
151,4153
151,4154
151,4155
151,309
151,2155
151,4156
151,3169
151,4157
152,6
152,67
152,90
152,111
152,88
152,110
152,127
152,155
152,131
152,313
152,351
152,3868
152,2272
152,1709
152,385
152,4217
152,1867
152,269
152,2032
152,4204
152,196
152,2283
152,4249
152,1437
152,3538
152,91
152,4263
152,789
152,191
152,2109
152,3735
152,871
152,1297
152,742
152,1296
152,3230
152,4328
152,3667
152,3514
152,988
152,443
152,2149
152,4350
152,3576
152,693
152,1481
152,3498
152,240
152,4375
152,1094
152,429
152,465
152,1720
152,2820
152,3238
152,3034
152,516
152,4379
152,309
152,1831
152,2970
152,2136
152,384
152,1876
152,3240
152,952
152,4393
152,438
152,3492
152,4389
152,621
152,1693
152,1771
152,1887
152,1731
152,357
152,3083
152,4415
152,1076
152,2309
152,4053
152,4422
152,3956
152,400
152,4423
152,841
152,1358
152,1868
152,2174
152,1147
152,2173
152,2198
152,1178
152,2113
152,4388
152,310
152,1039
152,3561
152,57
153,25
153,90
153,155
153,175
153,173
153,239
153,409
153,560
153,543
153,711
153,784
153,865
153,903
153,964
153,1077
153,1718
153,2505
153,3703
153,4475
153,4670
154,63
154,103
154,128
154,111
154,88
154,138
154,408
154,402
154,438
154,444
154,446
154,515
154,952
154,988
154,1122
154,1116
154,1178
154,1414
154,1570
154,1589
154,1656
154,1706
154,1930
154,2134
154,2174
154,2210
154,2397
154,2326
154,2612
154,2652
154,2802
154,2765
154,2861
154,2884
154,2836
154,2986
154,3238
154,3291
154,3415
154,3492
154,3708
154,3797
154,3804
154,3908
154,4964
154,5117
154,5380
154,5817
154,5940
154,7089
154,8358
154,8661
154,8853
154,9614
154,13162
154,13545
154,13790
154,13880
154,13894
154,14272
154,16158
154,17800
154,18438
154,20053
154,21768
154,24481
154,24729
154,29617
154,30566
155,12
155,90
155,171
155,153
155,220
155,273
155,362
155,420
155,419
155,503
155,535
155,560
155,637
155,694
155,769
155,793
155,784
155,904
155,926
155,1175
155,2084
155,2012
155,2069
155,2557
155,2783
155,2818
155,2992
155,3083
155,3287
155,3558
155,3549
155,3657
155,3719
155,3818
155,3823
155,3833
155,3840
155,3824
155,3860
155,3825
155,3861
155,3862
155,4364
155,4813
156,5
156,6
156,63
156,89
156,90
156,119
156,118
156,111
156,155
156,181
156,257
156,1276
156,495
156,806
156,436
156,437
156,242
156,201
156,231
156,967
156,146
156,3490
156,372
156,1743
156,248
156,202
156,731
156,1919
156,1067
156,203
156,334
156,358
156,362
156,419
156,420
156,2235
156,904
156,427
156,235
157,134
157,4134
157,4093
157,1877
157,1869
157,4106
157,4089
157,4113
157,3608
157,3415
157,2681
157,4087
157,1223
157,486
157,397
157,261
157,4068
157,3040
157,2652
157,4190
157,4191
157,985
